 year month  day  day numero  hours  utc_msecs  time  
        2010           1           1           1   1.1649817         4193934   1104541793.9342022     
        2010           1           1           1   1.1651206         4194434   1104541794.4341660     
        2010           1           1           1   1.1652595         4194934   1104541794.9341297     
        2010           1           1           1   1.1653984         4195434   1104541795.4340935     
        2010           1           1           1   1.1655372         4195934   1104541795.9340572     
        2010           1           1           1   1.1656761         4196434   1104541796.4340210     
        2010           1           1           1   1.1658150         4196934   1104541796.9339848     
        2010           1           1           1   1.1659539         4197434   1104541797.4339485     
        2010           1           1           1   1.1660928         4197934   1104541797.9339123     
        2010           1           1           1   1.1662316         4198434   1104541798.4338760     
        2010           1           1           1   1.1663706         4198934   1104541798.9342690     
        2010           1           1           1   1.1665095         4199434   1104541799.4342327     
        2010           1           1           1   1.1666484         4199934   1104541799.9341965     
        2010           1           1           1   1.1667873         4200434   1104541800.4341602     
        2010           1           1           1   1.1669261         4200934   1104541800.9341240     
        2010           1           1           1   1.1670650         4201434   1104541801.4340878     
        2010           1           1           1   1.1672039         4201934   1104541801.9340515     
        2010           1           1           1   1.1673428         4202434   1104541802.4340153     
        2010           1           1           1   1.1674817         4202934   1104541802.9339790     
        2010           1           1           1   1.1676205         4203434   1104541803.4339428     
        2010           1           1           1   1.1677594         4203934   1104541803.9339066     
        2010           1           1           1   1.1678983         4204434   1104541804.4338703     
        2010           1           1           1   1.1680373         4204934   1104541804.9342632     
        2010           1           1           1   1.1681762         4205434   1104541805.4342270     
        2010           1           1           1   1.1683151         4205934   1104541805.9341908     
        2010           1           1           1   1.1684539         4206434   1104541806.4341545     
        2010           1           1           1   1.1685928         4206934   1104541806.9341183     
        2010           1           1           1   1.1687317         4207434   1104541807.4340820     
        2010           1           1           1   1.1688706         4207934   1104541807.9340458     
        2010           1           1           1   1.1690094         4208434   1104541808.4340096     
        2010           1           1           1   1.1691483         4208934   1104541808.9339733     
        2010           1           1           1   1.1692872         4209434   1104541809.4339371     
        2010           1           1           1   1.1694261         4209934   1104541809.9339008     
        2010           1           1           1   1.1695651         4210434   1104541810.4342937     
        2010           1           1           1   1.1697040         4210934   1104541810.9342575     
        2010           1           1           1   1.1698428         4211434   1104541811.4342213     
        2010           1           1           1   1.1699817         4211934   1104541811.9341850     
        2010           1           1           1   1.1701206         4212434   1104541812.4341488     
        2010           1           1           1   1.1702595         4212934   1104541812.9341125     
        2010           1           1           1   1.1703984         4213434   1104541813.4340763     
        2010           1           1           1   1.1705372         4213934   1104541813.9340401     
        2010           1           1           1   1.1706761         4214434   1104541814.4340038     
        2010           1           1           1   1.1708150         4214934   1104541814.9339676     
        2010           1           1           1   1.1709539         4215434   1104541815.4339314     
        2010           1           1           1   1.1710927         4215934   1104541815.9338951     
        2010           1           1           1   1.1712317         4216434   1104541816.4342880     
        2010           1           1           1   1.1713706         4216934   1104541816.9342518     
        2010           1           1           1   1.1715095         4217434   1104541817.4342155     
        2010           1           1           1   1.1716484         4217934   1104541817.9341793     
        2010           1           1           1   1.1717873         4218434   1104541818.4341431     
        2010           1           1           1   1.1719261         4218934   1104541818.9341068     
        2010           1           1           1   1.1720650         4219434   1104541819.4340706     
        2010           1           1           1   1.1722039         4219934   1104541819.9340343     
        2010           1           1           1   1.1723428         4220434   1104541820.4339981     
        2010           1           1           1   1.1724817         4220934   1104541820.9339619     
        2010           1           1           1   1.1726205         4221434   1104541821.4339256     
        2010           1           1           1   1.1727594         4221934   1104541821.9338894     
        2010           1           1           1   1.1728984         4222434   1104541822.4342823     
        2010           1           1           1   1.1730373         4222934   1104541822.9342461     
        2010           1           1           1   1.1731762         4223434   1104541823.4342098     
        2010           1           1           1   1.1733150         4223934   1104541823.9341736     
        2010           1           1           1   1.1734539         4224434   1104541824.4341373     
        2010           1           1           1   1.1735928         4224934   1104541824.9341011     
        2010           1           1           1   1.1737317         4225434   1104541825.4340649     
        2010           1           1           1   1.1738706         4225934   1104541825.9340286     
        2010           1           1           1   1.1740094         4226434   1104541826.4339924     
        2010           1           1           1   1.1741483         4226934   1104541826.9339561     
        2010           1           1           1   1.1742872         4227434   1104541827.4339199     
        2010           1           1           1   1.1744261         4227934   1104541827.9338837     
        2010           1           1           1   1.1745651         4228434   1104541828.4342766     
        2010           1           1           1   1.1747040         4228934   1104541828.9342403     
        2010           1           1           1   1.1748428         4229434   1104541829.4342041     
        2010           1           1           1   1.1749817         4229934   1104541829.9341679     
        2010           1           1           1   1.1751206         4230434   1104541830.4341316     
        2010           1           1           1   1.1752595         4230934   1104541830.9340954     
        2010           1           1           1   1.1753983         4231434   1104541831.4340591     
        2010           1           1           1   1.1755372         4231934   1104541831.9340229     
        2010           1           1           1   1.1756761         4232434   1104541832.4339867     
        2010           1           1           1   1.1758150         4232934   1104541832.9339504     
        2010           1           1           1   1.1759539         4233434   1104541833.4339142     
        2010           1           1           1   1.1760927         4233934   1104541833.9338779     
        2010           1           1           1   1.1762317         4234434   1104541834.4342709     
        2010           1           1           1   1.1763706         4234934   1104541834.9342346     
        2010           1           1           1   1.1765095         4235434   1104541835.4341984     
        2010           1           1           1   1.1766484         4235934   1104541835.9341621     
        2010           1           1           1   1.1767873         4236434   1104541836.4341259     
        2010           1           1           1   1.1769261         4236934   1104541836.9340897     
        2010           1           1           1   1.1770650         4237434   1104541837.4340534     
        2010           1           1           1   1.1772039         4237934   1104541837.9340172     
        2010           1           1           1   1.1773428         4238434   1104541838.4339809     
        2010           1           1           1   1.1774817         4238934   1104541838.9339447     
        2010           1           1           1   1.1776205         4239434   1104541839.4339085     
        2010           1           1           1   1.1777594         4239934   1104541839.9338722     
        2010           1           1           1   1.1778984         4240434   1104541840.4342651     
        2010           1           1           1   1.1780373         4240934   1104541840.9342289     
        2010           1           1           1   1.1781762         4241434   1104541841.4341927     
        2010           1           1           1   1.1783150         4241934   1104541841.9341564     
        2010           1           1           1   1.1784539         4242434   1104541842.4341202     
        2010           1           1           1   1.1785928         4242934   1104541842.9340839     
        2010           1           1           1   1.1787317         4243434   1104541843.4340477     
        2010           1           1           1   1.1788706         4243934   1104541843.9340115     
        2010           1           1           1   1.1790094         4244434   1104541844.4339752     
        2010           1           1           1   1.1791483         4244934   1104541844.9339390     
        2010           1           1           1   1.1792872         4245434   1104541845.4339027     
        2010           1           1           1   1.1794262         4245934   1104541845.9342957     
        2010           1           1           1   1.1795651         4246434   1104541846.4342594     
        2010           1           1           1   1.1797040         4246934   1104541846.9342232     
        2010           1           1           1   1.1798428         4247434   1104541847.4341869     
        2010           1           1           1   1.1799817         4247934   1104541847.9341507     
        2010           1           1           1   1.1801206         4248434   1104541848.4341145     
        2010           1           1           1   1.1802595         4248934   1104541848.9340782     
        2010           1           1           1   1.1803983         4249434   1104541849.4340420     
        2010           1           1           1   1.1805372         4249934   1104541849.9340057     
        2010           1           1           1   1.1806761         4250434   1104541850.4339695     
        2010           1           1           1   1.1808150         4250934   1104541850.9339333     
        2010           1           1           1   1.1809539         4251434   1104541851.4338970     
        2010           1           1           1   1.1810929         4251934   1104541851.9342899     
        2010           1           1           1   1.1812317         4252434   1104541852.4342537     
        2010           1           1           1   1.1813706         4252934   1104541852.9342175     
        2010           1           1           1   1.1815095         4253434   1104541853.4341812     
        2010           1           1           1   1.1816484         4253934   1104541853.9341450     
        2010           1           1           1   1.1817873         4254434   1104541854.4341087     
        2010           1           1           1   1.1819261         4254934   1104541854.9340725     
        2010           1           1           1   1.1820650         4255434   1104541855.4340363     
        2010           1           1           1   1.1822039         4255934   1104541855.9340000     
        2010           1           1           1   1.1823428         4256434   1104541856.4339638     
        2010           1           1           1   1.1824816         4256934   1104541856.9339275     
        2010           1           1           1   1.1826205         4257434   1104541857.4338913     
        2010           1           1           1   1.1827595         4257934   1104541857.9342842     
        2010           1           1           1   1.1828984         4258434   1104541858.4342480     
        2010           1           1           1   1.1830373         4258934   1104541858.9342117     
        2010           1           1           1   1.1831762         4259434   1104541859.4341755     
        2010           1           1           1   1.1833150         4259934   1104541859.9341393     
        2010           1           1           1   1.1834539         4260434   1104541860.4341030     
        2010           1           1           1   1.1835928         4260934   1104541860.9340668     
        2010           1           1           1   1.1837317         4261434   1104541861.4340305     
        2010           1           1           1   1.1838706         4261934   1104541861.9339943     
        2010           1           1           1   1.1840094         4262434   1104541862.4339581     
        2010           1           1           1   1.1841483         4262934   1104541862.9339218     
        2010           1           1           1   1.1842872         4263434   1104541863.4338856     
        2010           1           1           1   1.1844262         4263934   1104541863.9342785     
        2010           1           1           1   1.1845651         4264434   1104541864.4342422     
        2010           1           1           1   1.1847039         4264934   1104541864.9342060     
        2010           1           1           1   1.1848428         4265434   1104541865.4341698     
        2010           1           1           1   1.1849817         4265934   1104541865.9341335     
        2010           1           1           1   1.1851206         4266434   1104541866.4340973     
        2010           1           1           1   1.1852595         4266934   1104541866.9340611     
        2010           1           1           1   1.1853983         4267434   1104541867.4340248     
        2010           1           1           1   1.1855372         4267934   1104541867.9339886     
        2010           1           1           1   1.1856761         4268434   1104541868.4339523     
        2010           1           1           1   1.1858150         4268934   1104541868.9339161     
        2010           1           1           1   1.1859539         4269434   1104541869.4338799     
        2010           1           1           1   1.1860929         4269934   1104541869.9342728     
        2010           1           1           1   1.1862317         4270434   1104541870.4342365     
        2010           1           1           1   1.1863706         4270934   1104541870.9342003     
        2010           1           1           1   1.1865095         4271434   1104541871.4341640     
        2010           1           1           1   1.1866484         4271934   1104541871.9341278     
        2010           1           1           1   1.1867872         4272434   1104541872.4340916     
        2010           1           1           1   1.1869261         4272934   1104541872.9340553     
        2010           1           1           1   1.1870650         4273434   1104541873.4340191     
        2010           1           1           1   1.1872039         4273934   1104541873.9339828     
        2010           1           1           1   1.1873428         4274434   1104541874.4339466     
        2010           1           1           1   1.1874816         4274934   1104541874.9339104     
        2010           1           1           1   1.1876205         4275434   1104541875.4338741     
        2010           1           1           1   1.1877595         4275934   1104541875.9342670     
        2010           1           1           1   1.1878984         4276434   1104541876.4342308     
        2010           1           1           1   1.1880373         4276934   1104541876.9341946     
        2010           1           1           1   1.1881762         4277434   1104541877.4341583     
        2010           1           1           1   1.1883150         4277934   1104541877.9341221     
        2010           1           1           1   1.1884539         4278434   1104541878.4340858     
        2010           1           1           1   1.1885928         4278934   1104541878.9340496     
        2010           1           1           1   1.1887317         4279434   1104541879.4340134     
        2010           1           1           1   1.1888705         4279934   1104541879.9339771     
        2010           1           1           1   1.1890094         4280434   1104541880.4339409     
        2010           1           1           1   1.1891483         4280934   1104541880.9339046     
        2010           1           1           1   1.1892872         4281434   1104541881.4338684     
        2010           1           1           1   1.1894262         4281934   1104541881.9342613     
        2010           1           1           1   1.1895651         4282434   1104541882.4342251     
        2010           1           1           1   1.1897039         4282934   1104541882.9341888     
        2010           1           1           1   1.1898428         4283434   1104541883.4341526     
        2010           1           1           1   1.1899817         4283934   1104541883.9341164     
        2010           1           1           1   1.1901206         4284434   1104541884.4340801     
        2010           1           1           1   1.1902595         4284934   1104541884.9340439     
        2010           1           1           1   1.1903983         4285434   1104541885.4340076     
        2010           1           1           1   1.1905372         4285934   1104541885.9339714     
        2010           1           1           1   1.1906761         4286434   1104541886.4339352     
        2010           1           1           1   1.1908150         4286934   1104541886.9338989     
        2010           1           1           1   1.1909540         4287434   1104541887.4342918     
        2010           1           1           1   1.1910928         4287934   1104541887.9342556     
        2010           1           1           1   1.1912317         4288434   1104541888.4342194     
        2010           1           1           1   1.1913706         4288934   1104541888.9341831     
        2010           1           1           1   1.1915095         4289434   1104541889.4341469     
        2010           1           1           1   1.1916484         4289934   1104541889.9341106     
        2010           1           1           1   1.1917872         4290434   1104541890.4340744     
        2010           1           1           1   1.1919261         4290934   1104541890.9340382     
        2010           1           1           1   1.1920650         4291434   1104541891.4340019     
        2010           1           1           1   1.1922039         4291934   1104541891.9339657     
        2010           1           1           1   1.1923428         4292434   1104541892.4339294     
        2010           1           1           1   1.1924816         4292934   1104541892.9338932     
        2010           1           1           1   1.1926206         4293434   1104541893.4342861     
        2010           1           1           1   1.1927595         4293934   1104541893.9342499     
        2010           1           1           1   1.1928984         4294434   1104541894.4342136     
        2010           1           1           1   1.1930373         4294934   1104541894.9341774     
        2010           1           1           1   1.1931762         4295434   1104541895.4341412     
        2010           1           1           1   1.1933150         4295934   1104541895.9341049     
        2010           1           1           1   1.1934539         4296434   1104541896.4340687     
        2010           1           1           1   1.1935928         4296934   1104541896.9340324     
        2010           1           1           1   1.1937317         4297434   1104541897.4339962     
        2010           1           1           1   1.1938705         4297934   1104541897.9339600     
        2010           1           1           1   1.1940094         4298434   1104541898.4339237     
        2010           1           1           1   1.1941483         4298934   1104541898.9338875     
        2010           1           1           1   1.1942873         4299434   1104541899.4342804     
        2010           1           1           1   1.1944262         4299934   1104541899.9342442     
        2010           1           1           1   1.1945651         4300434   1104541900.4342079     
        2010           1           1           1   1.1947039         4300934   1104541900.9341717     
        2010           1           1           1   1.1948428         4301434   1104541901.4341354     
        2010           1           1           1   1.1949817         4301934   1104541901.9340992     
        2010           1           1           1   1.1951206         4302434   1104541902.4340630     
        2010           1           1           1   1.1952595         4302934   1104541902.9340267     
        2010           1           1           1   1.1953983         4303434   1104541903.4339905     
        2010           1           1           1   1.1955372         4303934   1104541903.9339542     
        2010           1           1           1   1.1956761         4304434   1104541904.4339180     
        2010           1           1           1   1.1958150         4304934   1104541904.9338818     
        2010           1           1           1   1.1959540         4305434   1104541905.4342747     
        2010           1           1           1   1.1960928         4305934   1104541905.9342384     
        2010           1           1           1   1.1962317         4306434   1104541906.4342022     
        2010           1           1           1   1.1963706         4306934   1104541906.9341660     
        2010           1           1           1   1.1965095         4307434   1104541907.4341297     
        2010           1           1           1   1.1966484         4307934   1104541907.9340935     
        2010           1           1           1   1.1967872         4308434   1104541908.4340572     
        2010           1           1           1   1.1969261         4308934   1104541908.9340210     
        2010           1           1           1   1.1970650         4309434   1104541909.4339848     
        2010           1           1           1   1.1972039         4309934   1104541909.9339485     
        2010           1           1           1   1.1973428         4310434   1104541910.4339123     
        2010           1           1           1   1.1974816         4310934   1104541910.9338760     
        2010           1           1           1   1.1976206         4311434   1104541911.4342690     
        2010           1           1           1   1.1977595         4311934   1104541911.9342327     
        2010           1           1           1   1.1978984         4312434   1104541912.4341965     
        2010           1           1           1   1.1980373         4312934   1104541912.9341602     
        2010           1           1           1   1.1981761         4313434   1104541913.4341240     
        2010           1           1           1   1.1983150         4313934   1104541913.9340878     
        2010           1           1           1   1.1984539         4314434   1104541914.4340515     
        2010           1           1           1   1.1985928         4314934   1104541914.9340153     
        2010           1           1           1   1.1987317         4315434   1104541915.4339790     
        2010           1           1           1   1.1988705         4315934   1104541915.9339428     
        2010           1           1           1   1.1990094         4316434   1104541916.4339066     
        2010           1           1           1   1.1991483         4316934   1104541916.9338703     
        2010           1           1           1   1.1992873         4317434   1104541917.4342632     
        2010           1           1           1   1.1994262         4317934   1104541917.9342270     
        2010           1           1           1   1.1995651         4318434   1104541918.4341908     
        2010           1           1           1   1.1997039         4318934   1104541918.9341545     
        2010           1           1           1   1.1998428         4319434   1104541919.4341183     
        2010           1           1           1   1.1999817         4319934   1104541919.9340820     
        2010           1           1           1   1.2001206         4320434   1104541920.4340458     
        2010           1           1           1   1.2002594         4320934   1104541920.9340096     
        2010           1           1           1   1.2003983         4321434   1104541921.4339733     
        2010           1           1           1   1.2005372         4321934   1104541921.9339371     
        2010           1           1           1   1.2006761         4322434   1104541922.4339008     
        2010           1           1           1   1.2008151         4322934   1104541922.9342937     
        2010           1           1           1   1.2009540         4323434   1104541923.4342575     
        2010           1           1           1   1.2010928         4323934   1104541923.9342213     
        2010           1           1           1   1.2012317         4324434   1104541924.4341850     
        2010           1           1           1   1.2013706         4324934   1104541924.9341488     
        2010           1           1           1   1.2015095         4325434   1104541925.4341125     
        2010           1           1           1   1.2016484         4325934   1104541925.9340763     
        2010           1           1           1   1.2017872         4326434   1104541926.4340401     
        2010           1           1           1   1.2019261         4326934   1104541926.9340038     
        2010           1           1           1   1.2020650         4327434   1104541927.4339676     
        2010           1           1           1   1.2022039         4327934   1104541927.9339314     
        2010           1           1           1   1.2023427         4328434   1104541928.4338951     
        2010           1           1           1   1.2024817         4328934   1104541928.9342880     
        2010           1           1           1   1.2026206         4329434   1104541929.4342518     
        2010           1           1           1   1.2027595         4329934   1104541929.9342155     
        2010           1           1           1   1.2028984         4330434   1104541930.4341793     
        2010           1           1           1   1.2030373         4330934   1104541930.9341431     
        2010           1           1           1   1.2031761         4331434   1104541931.4341068     
        2010           1           1           1   1.2033150         4331934   1104541931.9340706     
        2010           1           1           1   1.2034539         4332434   1104541932.4340343     
        2010           1           1           1   1.2035928         4332934   1104541932.9339981     
        2010           1           1           1   1.2037317         4333434   1104541933.4339619     
        2010           1           1           1   1.2038705         4333934   1104541933.9339256     
        2010           1           1           1   1.2040094         4334434   1104541934.4338894     
        2010           1           1           1   1.2041484         4334934   1104541934.9342823     
        2010           1           1           1   1.2042873         4335434   1104541935.4342461     
        2010           1           1           1   1.2044262         4335934   1104541935.9342098     
        2010           1           1           1   1.2045650         4336434   1104541936.4341736     
        2010           1           1           1   1.2047039         4336934   1104541936.9341373     
        2010           1           1           1   1.2048428         4337434   1104541937.4341011     
        2010           1           1           1   1.2049817         4337934   1104541937.9340649     
        2010           1           1           1   1.2051206         4338434   1104541938.4340286     
        2010           1           1           1   1.2052594         4338934   1104541938.9339924     
        2010           1           1           1   1.2053983         4339434   1104541939.4339561     
        2010           1           1           1   1.2055372         4339934   1104541939.9339199     
        2010           1           1           1   1.2056761         4340434   1104541940.4338837     
        2010           1           1           1   1.2058151         4340934   1104541940.9342766     
        2010           1           1           1   1.2059540         4341434   1104541941.4342403     
        2010           1           1           1   1.2060928         4341934   1104541941.9342041     
        2010           1           1           1   1.2062317         4342434   1104541942.4341679     
        2010           1           1           1   1.2063706         4342934   1104541942.9341316     
        2010           1           1           1   1.2065095         4343434   1104541943.4340954     
        2010           1           1           1   1.2066483         4343934   1104541943.9340591     
        2010           1           1           1   1.2067872         4344434   1104541944.4340229     
        2010           1           1           1   1.2069261         4344934   1104541944.9339867     
        2010           1           1           1   1.2070650         4345434   1104541945.4339504     
        2010           1           1           1   1.2072039         4345934   1104541945.9339142     
        2010           1           1           1   1.2073427         4346434   1104541946.4338779     
        2010           1           1           1   1.2074817         4346934   1104541946.9342709     
        2010           1           1           1   1.2076206         4347434   1104541947.4342346     
        2010           1           1           1   1.2077595         4347934   1104541947.9341984     
        2010           1           1           1   1.2078984         4348434   1104541948.4341621     
        2010           1           1           1   1.2080373         4348934   1104541948.9341259     
        2010           1           1           1   1.2081761         4349434   1104541949.4340897     
        2010           1           1           1   1.2083150         4349934   1104541949.9340534     
        2010           1           1           1   1.2084539         4350434   1104541950.4340172     
        2010           1           1           1   1.2085928         4350934   1104541950.9339809     
        2010           1           1           1   1.2087317         4351434   1104541951.4339447     
        2010           1           1           1   1.2088705         4351934   1104541951.9339085     
        2010           1           1           1   1.2090094         4352434   1104541952.4338722     
        2010           1           1           1   1.2091484         4352934   1104541952.9342651     
        2010           1           1           1   1.2092873         4353434   1104541953.4342289     
        2010           1           1           1   1.2094262         4353934   1104541953.9341927     
        2010           1           1           1   1.2095650         4354434   1104541954.4341564     
        2010           1           1           1   1.2097039         4354934   1104541954.9341202     
        2010           1           1           1   1.2098428         4355434   1104541955.4340839     
        2010           1           1           1   1.2099817         4355934   1104541955.9340477     
        2010           1           1           1   1.2101206         4356434   1104541956.4340115     
        2010           1           1           1   1.2102594         4356934   1104541956.9339752     
        2010           1           1           1   1.2103983         4357434   1104541957.4339390     
        2010           1           1           1   1.2105372         4357934   1104541957.9339027     
        2010           1           1           1   1.2106762         4358434   1104541958.4342957     
        2010           1           1           1   1.2108151         4358934   1104541958.9342594     
        2010           1           1           1   1.2109540         4359434   1104541959.4342232     
        2010           1           1           1   1.2110928         4359934   1104541959.9341869     
        2010           1           1           1   1.2112317         4360434   1104541960.4341507     
        2010           1           1           1   1.2113706         4360934   1104541960.9341145     
        2010           1           1           1   1.2115095         4361434   1104541961.4340782     
        2010           1           1           1   1.2116483         4361934   1104541961.9340420     
        2010           1           1           1   1.2117872         4362434   1104541962.4340057     
        2010           1           1           1   1.2119261         4362934   1104541962.9339695     
        2010           1           1           1   1.2120650         4363434   1104541963.4339333     
        2010           1           1           1   1.2122039         4363934   1104541963.9338970     
        2010           1           1           1   1.2123429         4364434   1104541964.4342899     
        2010           1           1           1   1.2124817         4364934   1104541964.9342537     
        2010           1           1           1   1.2126206         4365434   1104541965.4342175     
        2010           1           1           1   1.2127595         4365934   1104541965.9341812     
        2010           1           1           1   1.2128984         4366434   1104541966.4341450     
        2010           1           1           1   1.2130373         4366934   1104541966.9341087     
        2010           1           1           1   1.2131761         4367434   1104541967.4340725     
        2010           1           1           1   1.2133150         4367934   1104541967.9340363     
        2010           1           1           1   1.2134539         4368434   1104541968.4340000     
        2010           1           1           1   1.2135928         4368934   1104541968.9339638     
        2010           1           1           1   1.2137316         4369434   1104541969.4339275     
        2010           1           1           1   1.2138705         4369934   1104541969.9338913     
        2010           1           1           1   1.2140095         4370434   1104541970.4342842     
        2010           1           1           1   1.2141484         4370934   1104541970.9342480     
        2010           1           1           1   1.2142873         4371434   1104541971.4342117     
        2010           1           1           1   1.2144262         4371934   1104541971.9341755     
        2010           1           1           1   1.2145650         4372434   1104541972.4341393     
        2010           1           1           1   1.2147039         4372934   1104541972.9341030     
        2010           1           1           1   1.2148428         4373434   1104541973.4340668     
        2010           1           1           1   1.2149817         4373934   1104541973.9340305     
        2010           1           1           1   1.2151206         4374434   1104541974.4339943     
        2010           1           1           1   1.2152594         4374934   1104541974.9339581     
        2010           1           1           1   1.2153983         4375434   1104541975.4339218     
        2010           1           1           1   1.2155372         4375934   1104541975.9338856     
        2010           1           1           1   1.2156762         4376434   1104541976.4342785     
        2010           1           1           1   1.2158151         4376934   1104541976.9342422     
        2010           1           1           1   1.2159539         4377434   1104541977.4342060     
        2010           1           1           1   1.2160928         4377934   1104541977.9341698     
        2010           1           1           1   1.2162317         4378434   1104541978.4341335     
        2010           1           1           1   1.2163706         4378934   1104541978.9340973     
        2010           1           1           1   1.2165095         4379434   1104541979.4340611     
        2010           1           1           1   1.2166483         4379934   1104541979.9340248     
        2010           1           1           1   1.2167872         4380434   1104541980.4339886     
        2010           1           1           1   1.2169261         4380934   1104541980.9339523     
        2010           1           1           1   1.2170650         4381434   1104541981.4339161     
        2010           1           1           1   1.2172039         4381934   1104541981.9338799     
        2010           1           1           1   1.2173429         4382434   1104541982.4342728     
        2010           1           1           1   1.2174817         4382934   1104541982.9342365     
        2010           1           1           1   1.2176206         4383434   1104541983.4342003     
        2010           1           1           1   1.2177595         4383934   1104541983.9341640     
        2010           1           1           1   1.2178984         4384434   1104541984.4341278     
        2010           1           1           1   1.2180372         4384934   1104541984.9340916     
        2010           1           1           1   1.2181761         4385434   1104541985.4340553     
        2010           1           1           1   1.2183150         4385934   1104541985.9340191     
        2010           1           1           1   1.2184539         4386434   1104541986.4339828     
        2010           1           1           1   1.2185928         4386934   1104541986.9339466     
        2010           1           1           1   1.2187316         4387434   1104541987.4339104     
        2010           1           1           1   1.2188705         4387934   1104541987.9338741     
        2010           1           1           1   1.2190095         4388434   1104541988.4342670     
        2010           1           1           1   1.2191484         4388934   1104541988.9342308     
        2010           1           1           1   1.2192873         4389434   1104541989.4341946     
        2010           1           1           1   1.2194262         4389934   1104541989.9341583     
        2010           1           1           1   1.2195650         4390434   1104541990.4341221     
        2010           1           1           1   1.2197039         4390934   1104541990.9340858     
        2010           1           1           1   1.2198428         4391434   1104541991.4340496     
        2010           1           1           1   1.2199817         4391934   1104541991.9340134     
        2010           1           1           1   1.2201205         4392434   1104541992.4339771     
        2010           1           1           1   1.2202594         4392934   1104541992.9339409     
        2010           1           1           1   1.2203983         4393434   1104541993.4339046     
        2010           1           1           1   1.2205372         4393934   1104541993.9338684     
        2010           1           1           1   1.2206762         4394434   1104541994.4342613     
        2010           1           1           1   1.2208151         4394934   1104541994.9342251     
        2010           1           1           1   1.2209539         4395434   1104541995.4341888     
        2010           1           1           1   1.2210928         4395934   1104541995.9341526     
        2010           1           1           1   1.2212317         4396434   1104541996.4341164     
        2010           1           1           1   1.2213706         4396934   1104541996.9340801     
        2010           1           1           1   1.2215095         4397434   1104541997.4340439     
        2010           1           1           1   1.2216483         4397934   1104541997.9340076     
        2010           1           1           1   1.2217872         4398434   1104541998.4339714     
        2010           1           1           1   1.2219261         4398934   1104541998.9339352     
        2010           1           1           1   1.2220650         4399434   1104541999.4338989     
        2010           1           1           1   1.2222040         4399934   1104541999.9342918     
        2010           1           1           1   1.2223428         4400434   1104542000.4342556     
        2010           1           1           1   1.2224817         4400934   1104542000.9342194     
        2010           1           1           1   1.2226206         4401434   1104542001.4341831     
        2010           1           1           1   1.2227595         4401934   1104542001.9341469     
        2010           1           1           1   1.2228984         4402434   1104542002.4341106     
        2010           1           1           1   1.2230372         4402934   1104542002.9340744     
        2010           1           1           1   1.2231761         4403434   1104542003.4340382     
        2010           1           1           1   1.2233150         4403934   1104542003.9340019     
        2010           1           1           1   1.2234539         4404434   1104542004.4339657     
        2010           1           1           1   1.2235928         4404934   1104542004.9339294     
        2010           1           1           1   1.2237316         4405434   1104542005.4338932     
        2010           1           1           1   1.2238706         4405934   1104542005.9342861     
        2010           1           1           1   1.2240095         4406434   1104542006.4342499     
        2010           1           1           1   1.2241484         4406934   1104542006.9342136     
        2010           1           1           1   1.2242873         4407434   1104542007.4341774     
        2010           1           1           1   1.2244262         4407934   1104542007.9341412     
        2010           1           1           1   1.2245650         4408434   1104542008.4341049     
        2010           1           1           1   1.2247039         4408934   1104542008.9340687     
        2010           1           1           1   1.2248428         4409434   1104542009.4340324     
        2010           1           1           1   1.2249817         4409934   1104542009.9339962     
        2010           1           1           1   1.2251205         4410434   1104542010.4339600     
        2010           1           1           1   1.2252594         4410934   1104542010.9339237     
        2010           1           1           1   1.2253983         4411434   1104542011.4338875     
        2010           1           1           1   1.2255373         4411934   1104542011.9342804     
